Sku,Name,Category,Price,Discount,Image,Url,Deeplink,Description8935086828175,Bí Quy?t Thành Công 100 Thýõng Hi?u Hàng Ð?u Th? Gi?i,Kinh T?,98000.0,66640.0,https://www.fahasa.com/media/catalog/product/8/9/8935086828175_1.jpg,https://www.fahasa.com/bi-quyet-thanh-cong-100-thuong-hieu-hang-dau-the-gioi.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fbi-quyet-thanh-cong-100-thuong-hieu-hang-dau-the-gioi.html,
8934974135425,Katsu - T?p 1 ,Thi?u nhi,38000.0,30400.0,https://www.fahasa.com/media/catalog/product/8/9/8934974135425.jpg,https://www.fahasa.com/katsu-tap-1.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fkatsu-tap-1.html,
8935095619290,B?ch Tuy?t Và 7 Chú Lùn - Truy?n C? Tích Hay Nh?t,Thi?u nhi,16000.0,10400.0,https://www.fahasa.com/media/catalog/product/8/9/8935095619290.jpg,https://www.fahasa.com/bach-tuyet-va-7-chu-lun-truyen-co-tich-hay-nhat.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fbach-tuyet-va-7-chu-lun-truyen-co-tich-hay-nhat.html,
9786046950998,Sông Ng?m,Vãn h?c,130000.0,104000.0,https://www.fahasa.com/media/catalog/product/9/7/9786046950998.jpg,https://www.fahasa.com/song-ngam.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fsong-ngam.html,
8936046598701,Truy?n C? Tích Vi?t Nam Dành Cho Thi?u Nhi - Cây Kh?,Thi?u nhi,10000.0,7000.0,https://www.fahasa.com/media/catalog/product/i/m/image_57241.jpg,https://www.fahasa.com/truyen-co-tich-viet-nam-danh-cho-thieu-nhi-cay-khe.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Ftruyen-co-tich-viet-nam-danh-cho-thieu-nhi-cay-khe.html,
8935244807448,B?t Ng? Nh? ? Th? Tr?n Lúc Búc - Ðôi Tai Không Ch?u Ng?,Thi?u nhi,14000.0,11620.0,https://www.fahasa.com/media/catalog/product/i/m/image_57448.jpg,https://www.fahasa.com/bat-ngo-nho-o-thi-tran-luc-buc-doi-tai-khong-chiu-ngu.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fbat-ngo-nho-o-thi-tran-luc-buc-doi-tai-khong-chiu-ngu.html,
8935244807455,B?t Ng? Nh? ? Th? Tr?n Lúc Búc - H?n Ðá Bi?t Ði,Thi?u nhi,14000.0,11620.0,https://www.fahasa.com/media/catalog/product/i/m/image_57452.jpg,https://www.fahasa.com/bat-ngo-nho-o-thi-tran-luc-buc-hon-da-biet-di.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fbat-ngo-nho-o-thi-tran-luc-buc-hon-da-biet-di.html,
8934974128564,Bé T?p Tô Màu - Ð?ng V?t,Thi?u nhi,11000.0,8250.0,https://www.fahasa.com/media/catalog/product/i/m/image_57524.jpg,https://www.fahasa.com/be-tap-to-mau-dong-vat-94707.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fbe-tap-to-mau-dong-vat-94707.html,
8936037693750,Tranh M?u Giáo Song Ng? - H?nh D?ng,Thi?u nhi,10000.0,7200.0,https://www.fahasa.com/media/catalog/product/i/m/image_58628.jpg,https://www.fahasa.com/tranh-mau-giao-song-ngu-hinh-dang.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Ftranh-mau-giao-song-ngu-hinh-dang.html,
8935212314800,Tr? Chõi - Rèn luy?n Và Phát Tri?n Kh? Nãng Ngôn Ng?,Thi?u nhi,12500.0,5625.0,https://www.fahasa.com/media/catalog/product/i/m/image_59078.jpg,https://www.fahasa.com/tro-choi-ren-luyen-va-phat-trien-kha-nang-ngon-ngu.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Ftro-choi-ren-luyen-va-phat-trien-kha-nang-ngon-ngu.html,
8935212314534,D?y Tr? Trý?ng Thành - M?nh T? Ðâu Ra Nh?,Thi?u nhi,25000.0,17500.0,https://www.fahasa.com/media/catalog/product/i/m/image_59087.jpg,https://www.fahasa.com/day-tre-truong-thanh-minh-tu-dau-ra-nhi.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fday-tre-truong-thanh-minh-tu-dau-ra-nhi.html,
8935212317108,101 Ði?u Em Mu?n Bi?t - T1 - Th? Gi?i Th?c V?t,Thi?u nhi,39000.0,27300.0,https://www.fahasa.com/media/catalog/product/i/m/image_59300.jpg,https://www.fahasa.com/101-dieu-em-muon-biet-t1-the-gioi-thuc-vat.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2F101-dieu-em-muon-biet-t1-the-gioi-thuc-vat.html,
8935212308496,Mý?i V?n Câu H?i V? Sao T?p 6 - T?m Hi?u Cõ Th? Con Ngý?i,Thi?u nhi,35000.0,24500.0,https://www.fahasa.com/media/catalog/product/i/m/image_59627.jpg,https://www.fahasa.com/muoi-van-cau-hoi-vi-sao-tap-6-tim-hieu-co-the-con-nguoi.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fmuoi-van-cau-hoi-vi-sao-tap-6-tim-hieu-co-the-con-nguoi.html,
8936054081714,Th?n Ð?ng Ð?t Vi?t 27 - Món Quà Roi Mây,Thi?u nhi,10000.0,8300.0,https://www.fahasa.com/media/catalog/product/i/m/image_59821.jpg,https://www.fahasa.com/than-dong-dat-viet-27-mon-qua-roi-may.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fthan-dong-dat-viet-27-mon-qua-roi-may.html,
8936066705943,?ch Xanh Có B?n M?i,Thi?u nhi,29000.0,23200.0,https://www.fahasa.com/media/catalog/product/i/m/image_60629.jpg,https://www.fahasa.com/ech-xanh-co-ban-moi.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fech-xanh-co-ban-moi.html,
8935212321129,Tô Màu Trang Ph?c Công Chúa (T?p 2),Thi?u nhi,12500.0,8750.0,https://www.fahasa.com/media/catalog/product/i/m/image_61225.jpg,https://www.fahasa.com/to-mau-trang-phuc-cong-chua-tap-2.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fto-mau-trang-phuc-cong-chua-tap-2.html,
8935230005841,Công Chúa S?c Màu (T?p 5),Thi?u nhi,13000.0,10270.0,https://www.fahasa.com/media/catalog/product/i/m/image_61528.jpg,https://www.fahasa.com/cong-chua-sac-mau-tap-5.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fcong-chua-sac-mau-tap-5.html,
8935210213044,Th? Tài Cùng Angry Birds - Ði Chõi Nào B?n Õi!,Tâm l? - K? nãng s?ng,16000.0,12800.0,https://www.fahasa.com/media/catalog/product/i/m/image_61683.jpg,https://www.fahasa.com/thu-tai-cung-angry-birds-di-choi-nao-ban-oi.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fthu-tai-cung-angry-birds-di-choi-nao-ban-oi.html,
8935210213105,Th? Tài Cùng Angry Birds - Bí ?n C?a Nh?ng Hành Tinh,Tâm l? - K? nãng s?ng,16000.0,9920.0,https://www.fahasa.com/media/catalog/product/i/m/image_61687.jpg,https://www.fahasa.com/thu-tai-cung-angry-birds-bi-an-cua-nhung-hanh-tinh.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fthu-tai-cung-angry-birds-bi-an-cua-nhung-hanh-tinh.html,
8935036677174,Tranh Truy?n Dân Gian Vi?t Nam - Th?ng Qu?y,Thi?u nhi,15000.0,12450.0,https://www.fahasa.com/media/catalog/product/i/m/image_61711.jpg,https://www.fahasa.com/tranh-truyen-dan-gian-viet-nam-thang-quay.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Ftranh-truyen-dan-gian-viet-nam-thang-quay.html,
9786045019627,T? Sách Tâm Sinh L? V? Ch?ng - Tâm L? Ngý?i V? Tr?,Tâm l? - K? nãng s?ng,34000.0,26520.0,https://www.fahasa.com/media/catalog/product/i/m/image_64148.jpg,https://www.fahasa.com/tu-sach-tam-sinh-ly-vo-chong-tam-ly-nguoi-vo-tre.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Ftu-sach-tam-sinh-ly-vo-chong-tam-ly-nguoi-vo-tre.html,
8935036686923,Th?c M?c C?a Tu?i M?i L?n (T?p 2) - Cõ Th? M?nh R?t Quan Tr?ng (Tái B?n 2016),Tâm l? - K? nãng s?ng,50000.0,37500.0,https://www.fahasa.com/media/catalog/product/i/m/image_64426.jpg,https://www.fahasa.com/thac-mac-cua-tuoi-moi-lon-tap-2-co-the-minh-rat-quan-trong-tai-ban-2016.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fthac-mac-cua-tuoi-moi-lon-tap-2-co-the-minh-rat-quan-trong-tai-ban-2016.html,
8935036683816,Gi?i M? 12 Ch?m Sao - Sý T? (Tái B?n 2014),Tâm l? - K? nãng s?ng,19000.0,15770.0,https://www.fahasa.com/media/catalog/product/i/m/image_64431.jpg,https://www.fahasa.com/giai-ma-12-chom-sao-su-tu-tai-ban-2014.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fgiai-ma-12-chom-sao-su-tu-tai-ban-2014.html,
8935236400190,T? Ði?n Anh - Vi?t (225.000 T?),Sách h?c ngo?i ng?,95000.0,66500.0,https://www.fahasa.com/media/catalog/product/i/m/image_64827.jpg,https://www.fahasa.com/tu-dien-anh-viet-225-000-tu.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Ftu-dien-anh-viet-225-000-tu.html,
8936046599951,Tuy?n ch?n ð? ôn luy?n và t? ki?m tra Toán L?p 4 - T?p 2,Giáo khoa - Tham kh?o,23000.0,14490.0,https://www.fahasa.com/media/catalog/product/i/m/image_65205.jpg,https://www.fahasa.com/tuyen-chon-de-on-luyen-va-tu-kiem-tra-toan-lop-4-tap-2.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Ftuyen-chon-de-on-luyen-va-tu-kiem-tra-toan-lop-4-tap-2.html,
8935211112179,Lu?t Viên Ch?c,Chính Tr? - Pháp L? - Tri?t H?c,12000.0,9960.0,https://www.fahasa.com/media/catalog/product/i/m/image_66656.jpg,https://www.fahasa.com/luat-vien-chuc.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fluat-vien-chuc.html,
8935086828304,V? Giám Ð?c M?t Phút - Bí Quy?t Áp D?ng Ð? Thành Công (Tái B?n),Tâm l? - K? nãng s?ng,32000.0,21760.0,https://www.fahasa.com/media/catalog/product/i/m/image_66908.jpg,https://www.fahasa.com/vi-giam-doc-mot-phut-bi-quyet-ap-dung-de-thanh-cong-tai-ban.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fvi-giam-doc-mot-phut-bi-quyet-ap-dung-de-thanh-cong-tai-ban.html,
8935086828939,Nh?ng Thýõng V? Thành Công Và Th?t B?i,Tâm l? - K? nãng s?ng,88000.0,59840.0,https://www.fahasa.com/media/catalog/product/i/m/image_66930.jpg,https://www.fahasa.com/nhung-thuong-vu-thanh-cong-va-that-bai.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fnhung-thuong-vu-thanh-cong-va-that-bai.html,
8935235202016,Giá Ðâu Ðó Có Ngý?i Ð?i Tôi (Tái B?n 2014),Vãn h?c,56000.0,44800.0,https://www.fahasa.com/media/catalog/product/i/m/image_67219.jpg,https://www.fahasa.com/gia-dau-do-co-nguoi-doi-toi-tai-ban-2014.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fgia-dau-do-co-nguoi-doi-toi-tai-ban-2014.html,
